# datetime=2025-12-06T17:13:43Z
# run_id=aa1108d00b9e451ebefc48aaf3418017
# seed=0
# label=seed0
# map_path=
# pixels=300
# size_w=1024
# size_h=512
# seed=0
# sim_version=0.4.3
# biome_model=v2
# climate_model=perlin_multiscale
tick,time,year,population,avg_energy,var_energy,trait_diversity,avg_traits_per_cell,mean_info_order,global_o2,global_co2,seed,run_id
34380,4154.277139429856,347,90,16.47848129272461,195.1652374267578,1,0.0,23.095870971679688,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34480,4166.394170636142,348,90,16.524885177612305,196.55813598632812,1,0.0,23.173236846923828,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34560,4176.085849795156,349,90,16.562429428100586,197.69544982910156,1,0.0,23.235597610473633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34640,4188.216220501841,350,90,16.609941482543945,199.14634704589844,1,0.0,23.31422996520996,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34740,4200.325394645336,351,90,16.658287048339844,200.6177978515625,1,0.0,23.39370346069336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34840,4212.436657419018,352,90,16.706687927246094,202.10592651367188,1,0.0,23.473299026489258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34940,4224.554416612596,353,90,16.755203247070312,203.59678649902344,1,0.0,23.5530948638916,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35040,4236.672770329123,354,90,16.803346633911133,205.08926391601562,1,0.0,23.632587432861328,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35140,4248.789865667629,355,90,16.85206413269043,206.5994415283203,1,0.0,23.712711334228516,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35220,4260.069101370593,356,90,16.89708709716797,207.98916625976562,1,0.0,23.787019729614258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35320,4272.174834907497,357,90,16.946043014526367,209.53660583496094,1,0.0,23.86747169494629,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35420,4284.410505508714,358,90,16.99555206298828,211.1058807373047,1,0.0,23.948877334594727,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35520,4296.5417550000475,359,90,17.04145622253418,212.5033416748047,1,0.0,24.026477813720703,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35620,4308.769956798349,360,90,17.087121963500977,213.92530822753906,1,0.0,24.10415267944336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35720,4320.880864244908,361,90,17.132225036621094,215.33094787597656,1,0.0,24.181028366088867,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35820,4333.121448760314,362,90,17.177330017089844,216.74453735351562,1,0.0,24.2582950592041,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
35920,4345.237188655814,363,90,17.22136688232422,218.15040588378906,1,0.0,24.334230422973633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36020,4357.356329291935,364,90,17.26483154296875,219.52682495117188,1,0.0,24.40966033935547,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36120,4369.484772565609,365,89,17.50257682800293,219.95001220703125,1,0.0,24.378755569458008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36220,4382.803256658185,366,89,17.550479888916016,221.41265869140625,1,0.0,24.46010398864746,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36300,4392.494493824914,367,89,17.58489227294922,222.48709106445312,1,0.0,24.518892288208008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36400,4404.608297620891,368,89,17.628507614135742,223.875,1,0.0,24.593019485473633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36500,4416.724803636349,369,89,17.671266555786133,225.2566680908203,1,0.0,24.66634750366211,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36600,4428.83984501072,370,89,17.713558197021484,226.6276397705078,1,0.0,24.739255905151367,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36700,4440.964490617377,371,89,17.755046844482422,227.99273681640625,1,0.0,24.811437606811523,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36800,4453.077519626886,372,89,17.79620933532715,229.37879943847656,1,0.0,24.88330841064453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
36900,4465.198944756447,373,89,17.8358154296875,230.71109008789062,1,0.0,24.953699111938477,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37000,4477.315398772812,374,89,17.874465942382812,232.0167236328125,1,0.0,25.023170471191406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37100,4489.431078002712,375,89,17.91142463684082,233.2530059814453,1,0.0,25.09100914001465,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37200,4501.548929061351,376,89,17.94744300842285,234.4830322265625,1,0.0,25.157960891723633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37300,4513.662263132202,377,89,17.98263168334961,235.70489501953125,1,0.0,25.224123001098633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37400,4525.903296573102,378,89,18.01719093322754,236.9234161376953,1,0.0,25.2900390625,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37500,4538.017254633054,379,89,18.050670623779297,238.11404418945312,1,0.0,25.35460662841797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37600,4550.142439296963,380,89,18.08322525024414,239.29270935058594,1,0.0,25.418325424194336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37700,4562.257978129314,381,89,18.115285873413086,240.4723663330078,1,0.0,25.481578826904297,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37800,4574.368374251468,382,89,18.146385192871094,241.6174774169922,1,0.0,25.543912887573242,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37880,4584.062166306916,383,89,18.17068099975586,242.53976440429688,1,0.0,25.59324836730957,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
37980,4596.177672206508,384,89,18.201292037963867,243.7230682373047,1,0.0,25.655193328857422,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38080,4608.294868076588,385,89,18.23085594177246,244.87960815429688,1,0.0,25.71614646911621,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38180,4620.410793435523,386,89,18.259450912475586,246.01002502441406,1,0.0,25.776185989379883,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38280,4632.528691293352,387,89,18.287593841552734,247.14657592773438,1,0.0,25.835824966430664,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38380,4644.644640918529,388,88,18.52370834350586,247.2668914794922,1,0.0,26.134563446044922,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38480,4656.763750355191,389,88,18.551511764526367,248.41787719726562,1,0.0,26.194135665893555,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38580,4668.87578271544,390,88,18.57864761352539,249.56077575683594,1,0.0,26.253070831298828,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38680,4681.003595066797,391,88,18.605138778686523,250.69349670410156,1,0.0,26.311450958251953,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38780,4693.112162554215,392,88,18.631271362304688,251.81680297851562,1,0.0,26.369468688964844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38860,4704.263480490944,393,88,18.65505599975586,252.85464477539062,1,0.0,26.422657012939453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
38960,4716.376778162426,394,88,18.68067169189453,253.98219299316406,1,0.0,26.480268478393555,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39060,4728.515258994148,395,88,18.70606231689453,255.1107940673828,1,0.0,26.537763595581055,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39160,4742.32744499879,396,88,18.734596252441406,256.392578125,1,0.0,26.602882385253906,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39240,4753.327034785074,397,88,18.757080078125,257.39959716796875,1,0.0,26.6545467376709,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39340,4766.17356125255,398,88,18.78357696533203,258.5998229980469,1,0.0,26.715171813964844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39420,4778.62219413491,399,88,18.809446334838867,259.7663269042969,1,0.0,26.774169921875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39480,4788.014464255688,400,88,18.828857421875,260.65045166015625,1,0.0,26.818605422973633,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39560,4805.017697603315,401,88,18.862991333007812,262.163818359375,1,0.0,26.898109436035156,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39600,4818.168377159518,402,88,18.889955520629883,263.34405517578125,1,0.0,26.960237503051758,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39640,4827.409784048081,403,88,18.909090042114258,264.1597900390625,1,0.0,27.004117965698242,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39700,4840.5673586838775,404,88,18.93589973449707,265.3250732421875,1,0.0,27.066200256347656,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39740,4850.70491792337,405,88,18.957374572753906,266.2375183105469,1,0.0,27.114891052246094,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39780,4860.085060122594,406,88,18.97715950012207,267.0686340332031,1,0.0,27.159889221191406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39860,4875.3194230258,407,88,19.00971794128418,268.4434509277344,1,0.0,27.233461380004883,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39920,4887.963362764285,408,88,19.0372314453125,269.58782958984375,1,0.0,27.295082092285156,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
39980,4896.084480415899,409,88,19.055187225341797,270.3327941894531,1,0.0,27.33496856689453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40080,4908.199752319575,410,88,19.082435607910156,271.4576416015625,1,0.0,27.394981384277344,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40180,4920.320435595421,411,88,19.1103458404541,272.6066589355469,1,0.0,27.455718994140625,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40280,4932.456831263559,412,88,19.138879776000977,273.7741394042969,1,0.0,27.517169952392578,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40380,4946.831455046626,413,88,19.17369270324707,275.1709289550781,1,0.0,27.591041564941406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40460,4957.150912309724,414,88,19.19965934753418,276.2065734863281,1,0.0,27.645097732543945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40560,4969.25101434497,415,88,19.2308349609375,277.4569091796875,1,0.0,27.709257125854492,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40660,4981.852632022495,416,88,19.264097213745117,278.7720947265625,1,0.0,27.77692222595215,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40760,4994.4780098184465,417,88,19.298511505126953,280.1116027832031,1,0.0,27.845869064331055,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40840,5004.631059587434,418,88,19.326658248901367,281.2156982421875,1,0.0,27.901826858520508,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
40940,5017.01757955444,419,88,19.36180877685547,282.5912780761719,1,0.0,27.970970153808594,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41040,5029.130000174571,420,88,19.39693832397461,283.9442138671875,1,0.0,28.039384841918945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41140,5041.246216728419,421,88,19.431795120239258,285.29315185546875,1,0.0,28.10759925842285,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41240,5053.355357939152,422,88,19.467710494995117,286.657470703125,1,0.0,28.176912307739258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41340,5065.4691080027405,423,88,19.504255294799805,288.0354309082031,1,0.0,28.246919631958008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41420,5077.599147648538,424,88,19.541343688964844,289.4314880371094,1,0.0,28.317577362060547,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41480,5089.710365356344,425,88,19.578773498535156,290.8621826171875,1,0.0,28.388587951660156,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41580,5101.80932167826,426,88,19.617177963256836,292.3116149902344,1,0.0,28.460594177246094,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41680,5113.943736180996,427,88,19.6562557220459,293.7784118652344,1,0.0,28.5334415435791,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41780,5126.0395534910695,428,88,19.69574546813965,295.2706298828125,1,0.0,28.606647491455078,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41880,5138.154797661897,429,88,19.7354679107666,296.7722473144531,1,0.0,28.680198669433594,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
41980,5150.417117797744,430,88,19.776273727416992,298.31201171875,1,0.0,28.755308151245117,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42060,5160.110944519255,431,88,19.809770584106445,299.61871337890625,1,0.0,28.815967559814453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42160,5173.383893006998,432,88,19.85728645324707,301.4960021972656,1,0.0,28.900728225708008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42220,5185.958152228939,433,88,19.90341567993164,303.3184814453125,1,0.0,28.982206344604492,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42240,5196.161214724582,434,88,19.939258575439453,304.70294189453125,1,0.0,29.046772003173828,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42280,5209.972681408453,435,88,19.989070892333984,306.6239318847656,1,0.0,29.135522842407227,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42360,5222.4379505336365,436,88,20.033756256103516,308.37078857421875,1,0.0,29.215421676635742,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42440,5234.702075037978,437,88,20.077604293823242,310.0936279296875,1,0.0,29.293981552124023,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42520,5246.312843084893,438,88,20.119001388549805,311.7150573730469,1,0.0,29.36829948425293,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42600,5257.9543651280965,439,88,20.160442352294922,313.3569030761719,1,0.0,29.44281005859375,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42680,5268.847531839454,440,88,20.19902801513672,314.8980712890625,1,0.0,29.51239585876465,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42760,5280.218646471314,441,88,20.239320755004883,316.50390625,1,0.0,29.585100173950195,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42840,5292.935655333824,442,88,20.28404998779297,318.2931823730469,1,0.0,29.6661434173584,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
42900,5305.751569935857,443,88,20.32878875732422,320.09991455078125,1,0.0,29.7475528717041,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43000,5318.332268378686,444,88,20.372411727905273,321.8711242675781,1,0.0,29.827238082885742,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43080,5328.047584591602,445,88,20.40593147277832,323.2465515136719,1,0.0,29.88865852355957,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43160,5341.136458027089,446,88,20.450695037841797,325.0963439941406,1,0.0,29.9710693359375,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43240,5352.168873106826,447,88,20.487857818603516,326.6579895019531,1,0.0,30.040021896362305,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43340,5364.861321064898,448,88,20.53007698059082,328.42694091796875,1,0.0,30.118885040283203,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43440,5376.999257639457,449,88,20.569995880126953,330.12255859375,1,0.0,30.193897247314453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43540,5392.854923026497,450,88,20.62078285217285,332.3233642578125,1,0.0,30.290624618530273,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43580,5400.75249658175,451,88,20.645618438720703,333.4066162109375,1,0.0,30.33837890625,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43680,5413.107352568357,452,88,20.683879852294922,335.10009765625,1,0.0,30.41254234313965,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43780,5425.327534373379,453,88,20.72096061706543,336.7657165527344,1,0.0,30.485191345214844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43880,5437.4621360728415,454,88,20.757627487182617,338.4018859863281,1,0.0,30.557239532470703,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
43980,5449.55857910532,455,88,20.793964385986328,340.0211181640625,1,0.0,30.628894805908203,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44080,5461.702228646785,456,88,20.82948112487793,341.61138916015625,1,0.0,30.699922561645508,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44180,5473.92663277807,457,88,20.86370849609375,343.2124328613281,1,0.0,30.76995277404785,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44280,5486.049836276576,458,88,20.897138595581055,344.7841491699219,1,0.0,30.83893585205078,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44380,5498.15126948858,459,88,20.930042266845703,346.3337097167969,1,0.0,30.907386779785156,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44480,5510.279229170699,460,88,20.9622859954834,347.8685302734375,1,0.0,30.975303649902344,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44580,5522.38079238043,461,88,20.993488311767578,349.3916320800781,1,0.0,31.042146682739258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44660,5532.077829179212,462,88,21.017650604248047,350.59283447265625,1,0.0,31.09490394592285,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44760,5544.210688909097,463,88,21.04705047607422,352.0767517089844,1,0.0,31.160131454467773,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44860,5556.307457802551,464,88,21.075660705566406,353.55084228515625,1,0.0,31.224510192871094,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
44960,5568.4437425392925,465,88,21.103532791137695,355.0166015625,1,0.0,31.288307189941406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45060,5580.550571523737,466,88,21.130739212036133,356.4704895019531,1,0.0,31.351402282714844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45160,5592.666769011253,467,88,21.157245635986328,357.9159240722656,1,0.0,31.41387939453125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45260,5604.781824252044,468,88,21.18305778503418,359.3352355957031,1,0.0,31.4757022857666,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45360,5616.898500131207,469,88,21.20795249938965,360.7589111328125,1,0.0,31.536651611328125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45460,5629.007754006636,470,88,21.232460021972656,362.1679992675781,1,0.0,31.597240447998047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45560,5641.127007307456,471,88,21.25621223449707,363.57354736328125,1,0.0,31.65715217590332,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45660,5653.247577918604,472,88,21.279523849487305,364.9687805175781,1,0.0,31.716663360595703,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45760,5665.362456362488,473,88,21.302309036254883,366.3500671386719,1,0.0,31.775684356689453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45860,5677.481595265304,474,88,21.324567794799805,367.72442626953125,1,0.0,31.834239959716797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
45960,5689.601382423463,475,88,21.345796585083008,369.1033020019531,1,0.0,31.891807556152344,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46060,5701.713203320739,476,88,21.366390228271484,370.4824523925781,1,0.0,31.948759078979492,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46160,5713.846723439094,477,88,21.386850357055664,371.8594970703125,1,0.0,32.00569152832031,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46260,5725.950675140454,478,87,21.65452766418457,372.2250671386719,1,0.0,32.15213394165039,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46360,5738.06427267337,479,87,21.67682647705078,373.6307067871094,1,0.0,32.21028518676758,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46460,5751.073237370934,480,87,21.700363159179688,375.1369323730469,1,0.0,32.27238082885742,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46540,5762.304294181886,481,87,21.720706939697266,376.43951416015625,1,0.0,32.3260498046875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46640,5774.417080528968,482,87,21.742738723754883,377.8438415527344,1,0.0,32.38407897949219,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46720,5784.112590287754,483,87,21.760604858398438,378.9903564453125,1,0.0,32.4307861328125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46820,5796.3538871907185,484,87,21.78335952758789,380.4317626953125,1,0.0,32.489990234375,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
46920,5808.4892186107745,485,87,21.80613136291504,381.8902282714844,1,0.0,32.5489501953125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47020,5821.669052324538,486,87,21.831005096435547,383.4702453613281,1,0.0,32.61317443847656,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47120,5833.785263678474,487,87,21.854419708251953,384.94366455078125,1,0.0,32.67280960083008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47220,5845.902740343653,488,87,21.877891540527344,386.4241638183594,1,0.0,32.7325553894043,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47320,5858.050416348139,489,87,21.901777267456055,387.91558837890625,1,0.0,32.7928466796875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47420,5870.1342998666005,490,87,21.92620849609375,389.432861328125,1,0.0,32.85353088378906,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47520,5882.338323820445,491,87,21.951507568359375,390.98590087890625,1,0.0,32.91550064086914,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47600,5893.160775233344,492,87,21.974193572998047,392.3684997558594,1,0.0,32.97074508666992,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47680,5904.177732716344,493,86,22.254039764404297,392.6925354003906,1,0.0,33.353824615478516,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47780,5917.987989554675,494,86,22.28514862060547,394.514404296875,1,0.0,33.42690658569336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47860,5928.303734082607,495,86,22.308658599853516,395.9231872558594,1,0.0,33.48181915283203,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
47940,5940.066095082327,496,86,22.33570098876953,397.54669189453125,1,0.0,33.54470443725586,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48000,5955.114758828306,497,86,22.371984481811523,399.6334533691406,1,0.0,33.626914978027344,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48060,5964.663866876964,498,86,22.395904541015625,400.9884948730469,1,0.0,33.68001174926758,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48120,5977.020580964457,499,86,22.427104949951172,402.75177001953125,1,0.0,33.74901580810547,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48180,5989.102322120331,500,86,22.456865310668945,404.2782897949219,1,0.0,33.815792083740234,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48240,6001.381219566701,501,86,22.487918853759766,405.8299865722656,1,0.0,33.884525299072266,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48300,6013.957427021289,502,86,22.520240783691406,407.42718505859375,1,0.0,33.95549011230469,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48360,6027.600343848456,503,85,22.820098876953125,407.8829650878906,1,0.0,34.13749313354492,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48400,6038.310712951921,504,85,22.8486270904541,409.2290954589844,1,0.0,34.198486328125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48440,6048.123603727604,505,85,22.874629974365234,410.4697265625,1,0.0,34.2542724609375,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48480,6062.301142285606,506,85,22.91335678100586,412.3103332519531,1,0.0,34.33608627319336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48540,6073.099225190705,507,85,22.94386100769043,413.79461669921875,1,0.0,34.39946365356445,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48640,6085.577119695417,508,85,22.97933578491211,415.47784423828125,1,0.0,34.47297668457031,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48740,6097.691717344197,509,85,23.015592575073242,417.2431640625,1,0.0,34.54623031616211,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48840,6109.827551422146,510,85,23.052288055419922,419.0511169433594,1,0.0,34.62004089355469,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
48940,6121.942689861487,511,85,23.089155197143555,420.81048583984375,1,0.0,34.69401550292969,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49020,6132.71805263,512,85,23.122995376586914,422.4524230957031,1,0.0,34.76091003417969,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49120,6145.325286209458,513,85,23.16278648376465,424.38482666015625,1,0.0,34.83943557739258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49220,6157.444882704283,514,85,23.201210021972656,426.2670593261719,1,0.0,34.9151611328125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49320,6169.556610003192,515,85,23.24120330810547,428.18377685546875,1,0.0,34.99248123168945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49420,6181.6756882404,516,85,23.28173828125,430.2067565917969,1,0.0,35.0704345703125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49520,6193.797338699356,517,85,23.322227478027344,432.0997314453125,1,0.0,35.148399353027344,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49620,6205.906790171338,518,85,23.36236000061035,434.0179138183594,1,0.0,35.22603225708008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49720,6218.028957154612,519,85,23.401968002319336,435.9580383300781,1,0.0,35.303245544433594,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49820,6230.140663653885,520,85,23.441917419433594,437.9198913574219,1,0.0,35.38081741333008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
49920,6242.256448615268,521,85,23.481794357299805,439.8756408691406,1,0.0,35.45840835571289,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
50020,6254.3791875885545,522,85,23.522064208984375,441.8979187011719,1,0.0,35.53645706176758,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
50100,6264.067677469923,523,85,23.555171966552734,443.6000061035156,1,0.0,35.59981155395508,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
